Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode
3001,CA-2014-138317,2014-06-21,2014-06-25,Standard Class
3002,CA-2014-138317,2014-06-21,2014-06-25,Standard Class
3003,CA-2015-130610,2015-07-05,2015-07-10,Standard Class
3004,CA-2017-104381,2017-12-16,2017-12-23,Standard Class
3005,CA-2016-131499,2016-09-08,2016-09-10,First Class
3006,CA-2014-148761,2014-05-17,2014-05-21,Standard Class
3007,CA-2017-116519,2017-10-13,2017-10-15,First Class
3008,CA-2014-130729,2014-10-24,2014-10-29,Standard Class
3009,CA-2016-124772,2016-12-05,2016-12-06,First Class
3010,CA-2016-115525,2016-07-25,2016-07-29,Standard Class
3011,CA-2017-134845,2017-04-17,2017-04-23,Standard Class
3012,CA-2017-134845,2017-04-17,2017-04-23,Standard Class
3013,CA-2017-134845,2017-04-17,2017-04-23,Standard Class
3014,CA-2017-134845,2017-04-17,2017-04-23,Standard Class
3015,CA-2017-134845,2017-04-17,2017-04-23,Standard Class
3016,US-2015-138919,2015-09-17,2015-09-21,Standard Class
3017,US-2016-160528,2016-08-23,2016-08-30,Standard Class
3018,US-2016-160528,2016-08-23,2016-08-30,Standard Class
3019,US-2016-160528,2016-08-23,2016-08-30,Standard Class
3020,CA-2015-123568,2015-11-08,2015-11-14,Standard Class
3021,CA-2015-123568,2015-11-08,2015-11-14,Standard Class
3022,CA-2015-123568,2015-11-08,2015-11-14,Standard Class
3023,CA-2015-123568,2015-11-08,2015-11-14,Standard Class
3024,CA-2017-124674,2017-11-17,2017-11-23,Standard Class
3025,CA-2015-164441,2015-11-08,2015-11-13,Standard Class
3026,CA-2015-164441,2015-11-08,2015-11-13,Standard Class
3027,CA-2017-169054,2017-04-22,2017-04-26,Standard Class
3028,CA-2014-106719,2014-08-24,2014-08-24,Same Day
3029,CA-2017-116855,2017-12-17,2017-12-21,Standard Class
3030,US-2016-164189,2016-03-24,2016-03-28,Standard Class
3031,CA-2015-168480,2015-09-21,2015-09-27,Standard Class
3032,CA-2015-168480,2015-09-21,2015-09-27,Standard Class
3033,US-2016-114293,2016-11-21,2016-11-26,Standard Class
3034,CA-2017-134173,2017-09-16,2017-09-21,Standard Class
3035,US-2015-123960,2015-06-11,2015-06-16,Standard Class
3036,US-2015-123960,2015-06-11,2015-06-16,Standard Class
3037,US-2015-123960,2015-06-11,2015-06-16,Standard Class
3038,US-2015-123960,2015-06-11,2015-06-16,Standard Class
3039,US-2015-123960,2015-06-11,2015-06-16,Standard Class
3040,CA-2017-101749,2017-10-03,2017-10-08,Standard Class
3041,US-2016-147991,2016-05-05,2016-05-09,Standard Class
3042,CA-2017-149559,2017-09-11,2017-09-12,Same Day
3043,CA-2017-149559,2017-09-11,2017-09-12,Same Day
3044,CA-2017-149559,2017-09-11,2017-09-12,Same Day
3045,CA-2015-135174,2015-04-30,2015-05-02,Second Class
3046,CA-2017-125290,2017-11-06,2017-11-10,Second Class
3047,CA-2017-125290,2017-11-06,2017-11-10,Second Class
3048,CA-2014-137351,2014-09-30,2014-10-04,Standard Class
3049,CA-2017-121419,2017-04-02,2017-04-04,First Class
3050,CA-2017-121419,2017-04-02,2017-04-04,First Class
3051,US-2017-148054,2017-10-06,2017-10-11,Standard Class
3052,US-2017-148054,2017-10-06,2017-10-11,Standard Class
3053,US-2017-148054,2017-10-06,2017-10-11,Standard Class
3054,CA-2016-128517,2016-04-09,2016-04-14,Second Class
3055,CA-2016-128517,2016-04-09,2016-04-14,Second Class
3056,US-2015-100377,2015-08-28,2015-09-01,Standard Class
3057,CA-2017-131492,2017-10-19,2017-10-24,Second Class
3058,CA-2017-131492,2017-10-19,2017-10-24,Second Class
3059,CA-2017-131492,2017-10-19,2017-10-24,Second Class
3060,CA-2017-131492,2017-10-19,2017-10-24,Second Class
3061,CA-2016-144554,2016-11-07,2016-11-12,Standard Class
3062,CA-2017-127621,2017-03-03,2017-03-07,Standard Class
3063,CA-2015-145184,2015-11-27,2015-11-29,First Class
3064,CA-2015-145184,2015-11-27,2015-11-29,First Class
3065,CA-2017-106859,2017-03-13,2017-03-18,Second Class
3066,CA-2017-106859,2017-03-13,2017-03-18,Second Class
3067,CA-2017-106859,2017-03-13,2017-03-18,Second Class
3068,CA-2017-106859,2017-03-13,2017-03-18,Second Class
3069,CA-2017-106859,2017-03-13,2017-03-18,Second Class
3070,US-2017-120089,2017-11-30,2017-11-30,Same Day
3071,CA-2014-119375,2014-11-17,2014-11-22,Standard Class
3072,CA-2014-119375,2014-11-17,2014-11-22,Standard Class
3073,CA-2014-119375,2014-11-17,2014-11-22,Standard Class
3074,CA-2016-125206,2016-01-03,2016-01-05,First Class
3075,CA-2015-126137,2015-10-03,2015-10-08,Standard Class
3076,CA-2014-143903,2014-07-20,2014-07-24,Standard Class
3077,CA-2014-143903,2014-07-20,2014-07-24,Standard Class
3078,CA-2014-143903,2014-07-20,2014-07-24,Standard Class
3079,CA-2014-104780,2014-05-21,2014-05-25,Standard Class
3080,CA-2017-101182,2017-09-04,2017-09-05,First Class
3081,CA-2017-101182,2017-09-04,2017-09-05,First Class
3082,US-2017-132297,2017-05-27,2017-06-02,Standard Class
3083,US-2017-132297,2017-05-27,2017-06-02,Standard Class
3084,CA-2014-100328,2014-01-28,2014-02-03,Standard Class
3085,CA-2017-118773,2017-02-09,2017-02-14,Standard Class
3086,CA-2017-118773,2017-02-09,2017-02-14,Standard Class
3087,CA-2017-118773,2017-02-09,2017-02-14,Standard Class
3088,CA-2017-118773,2017-02-09,2017-02-14,Standard Class
3089,US-2017-159205,2017-03-31,2017-04-02,Second Class
3090,US-2017-159205,2017-03-31,2017-04-02,Second Class
3091,CA-2016-112123,2016-03-03,2016-03-08,Standard Class
3092,CA-2016-112123,2016-03-03,2016-03-08,Standard Class
3093,CA-2016-112123,2016-03-03,2016-03-08,Standard Class
3094,CA-2015-114468,2015-08-23,2015-08-23,Same Day
3095,CA-2015-114468,2015-08-23,2015-08-23,Same Day
3096,CA-2015-114468,2015-08-23,2015-08-23,Same Day
3097,CA-2015-114468,2015-08-23,2015-08-23,Same Day
3098,CA-2017-135692,2017-04-27,2017-05-01,Standard Class
3099,CA-2017-135692,2017-04-27,2017-05-01,Standard Class
3100,CA-2017-131233,2017-04-14,2017-04-19,Standard Class
3101,CA-2017-131233,2017-04-14,2017-04-19,Standard Class
3102,CA-2017-119578,2017-12-22,2017-12-27,Second Class
3103,CA-2017-119578,2017-12-22,2017-12-27,Second Class
3104,CA-2016-124562,2016-12-08,2016-12-12,Standard Class
3105,US-2017-140074,2017-03-23,2017-03-29,Standard Class
3106,CA-2016-103037,2016-07-25,2016-07-29,Standard Class
3107,CA-2017-127460,2017-07-10,2017-07-14,Standard Class
3108,CA-2016-121671,2016-07-17,2016-07-22,Standard Class
3109,CA-2016-121671,2016-07-17,2016-07-22,Standard Class
3110,CA-2016-121671,2016-07-17,2016-07-22,Standard Class
3111,CA-2016-121671,2016-07-17,2016-07-22,Standard Class
3112,CA-2016-121671,2016-07-17,2016-07-22,Standard Class
3113,CA-2016-150350,2016-08-23,2016-08-30,Standard Class
3114,CA-2016-150350,2016-08-23,2016-08-30,Standard Class
3115,CA-2016-150350,2016-08-23,2016-08-30,Standard Class
3116,CA-2016-150350,2016-08-23,2016-08-30,Standard Class
3117,CA-2016-150350,2016-08-23,2016-08-30,Standard Class
3118,CA-2016-150350,2016-08-23,2016-08-30,Standard Class
3119,CA-2015-121720,2015-06-11,2015-06-12,First Class
3120,CA-2015-121720,2015-06-11,2015-06-12,First Class
3121,CA-2015-121720,2015-06-11,2015-06-12,First Class
3122,CA-2015-121720,2015-06-11,2015-06-12,First Class
3123,CA-2015-121720,2015-06-11,2015-06-12,First Class
3124,CA-2015-121720,2015-06-11,2015-06-12,First Class
3125,CA-2015-121720,2015-06-11,2015-06-12,First Class
3126,CA-2015-121720,2015-06-11,2015-06-12,First Class
3127,CA-2017-149895,2017-09-08,2017-09-12,Standard Class
3128,CA-2017-147564,2017-10-02,2017-10-06,Standard Class
3129,CA-2014-136399,2014-12-16,2014-12-17,First Class
3130,CA-2014-136399,2014-12-16,2014-12-17,First Class
3131,CA-2014-136399,2014-12-16,2014-12-17,First Class
3132,CA-2014-136399,2014-12-16,2014-12-17,First Class
3133,CA-2014-107916,2014-08-24,2014-08-26,First Class
3134,CA-2014-107916,2014-08-24,2014-08-26,First Class
3135,CA-2017-164168,2017-11-12,2017-11-18,Standard Class
3136,CA-2017-164168,2017-11-12,2017-11-18,Standard Class
3137,CA-2017-164168,2017-11-12,2017-11-18,Standard Class
3138,CA-2017-164168,2017-11-12,2017-11-18,Standard Class
3139,CA-2017-164168,2017-11-12,2017-11-18,Standard Class
3140,CA-2017-164168,2017-11-12,2017-11-18,Standard Class
3141,CA-2015-112557,2015-04-25,2015-04-28,First Class
3142,US-2014-122959,2014-12-12,2014-12-12,Same Day
3143,CA-2017-162572,2017-09-25,2017-09-27,Second Class
3144,CA-2017-162572,2017-09-25,2017-09-27,Second Class
3145,US-2016-148110,2016-09-05,2016-09-11,Standard Class
3146,CA-2017-131828,2017-02-11,2017-02-13,Second Class
3147,CA-2017-131828,2017-02-11,2017-02-13,Second Class
3148,CA-2014-109218,2014-06-30,2014-07-03,Second Class
3149,CA-2016-120558,2016-06-07,2016-06-10,First Class
3150,US-2014-109036,2014-12-20,2014-12-25,Standard Class
3151,CA-2015-147830,2015-12-15,2015-12-18,First Class
3152,CA-2015-147830,2015-12-15,2015-12-18,First Class
3153,CA-2015-147830,2015-12-15,2015-12-18,First Class
3154,CA-2015-147830,2015-12-15,2015-12-18,First Class
3155,CA-2017-150497,2017-07-20,2017-07-24,Standard Class
3156,CA-2014-128986,2014-08-03,2014-08-05,Second Class
3157,CA-2015-139584,2015-08-24,2015-08-28,Standard Class
3158,CA-2015-139584,2015-08-24,2015-08-28,Standard Class
3159,US-2016-162677,2016-03-26,2016-03-27,First Class
3160,US-2016-162677,2016-03-26,2016-03-27,First Class
3161,US-2014-150924,2014-09-12,2014-09-16,Second Class
3162,CA-2014-153969,2014-09-21,2014-09-25,Standard Class
3163,CA-2014-153969,2014-09-21,2014-09-25,Standard Class
3164,CA-2014-153969,2014-09-21,2014-09-25,Standard Class
3165,CA-2014-153969,2014-09-21,2014-09-25,Standard Class
3166,CA-2014-153969,2014-09-21,2014-09-25,Standard Class
3167,CA-2014-153969,2014-09-21,2014-09-25,Standard Class
3168,CA-2016-146682,2016-10-29,2016-10-31,First Class
3169,CA-2016-138695,2016-05-28,2016-06-03,Standard Class
3170,CA-2016-138695,2016-05-28,2016-06-03,Standard Class
3171,CA-2017-107461,2017-12-21,2017-12-26,Second Class
3172,US-2016-133879,2016-03-21,2016-03-28,Standard Class
3173,US-2016-133879,2016-03-21,2016-03-28,Standard Class
3174,US-2016-133879,2016-03-21,2016-03-28,Standard Class
3175,CA-2017-157483,2017-11-11,2017-11-18,Standard Class
3176,US-2017-132059,2017-09-23,2017-09-29,Standard Class
3177,US-2017-132059,2017-09-23,2017-09-29,Standard Class
3178,CA-2017-122280,2017-09-10,2017-09-10,Same Day
3179,CA-2017-105235,2017-12-05,2017-12-11,Standard Class
3180,CA-2017-105235,2017-12-05,2017-12-11,Standard Class
3181,CA-2017-105235,2017-12-05,2017-12-11,Standard Class
3182,CA-2017-152912,2017-11-09,2017-11-12,Second Class
3183,CA-2017-152912,2017-11-09,2017-11-12,Second Class
3184,CA-2017-152912,2017-11-09,2017-11-12,Second Class
3185,CA-2017-152912,2017-11-09,2017-11-12,Second Class
3186,CA-2014-123498,2014-11-07,2014-11-09,First Class
3187,CA-2014-123498,2014-11-07,2014-11-09,First Class
3188,CA-2017-159352,2017-03-12,2017-03-17,Standard Class
3189,US-2017-146416,2017-10-20,2017-10-22,Second Class
3190,US-2017-146416,2017-10-20,2017-10-22,Second Class
3191,US-2015-163783,2015-12-27,2016-01-01,Standard Class
3192,CA-2017-123981,2017-10-02,2017-10-08,Standard Class
3193,CA-2017-158953,2017-06-04,2017-06-08,Standard Class
3194,CA-2014-165428,2014-09-01,2014-09-04,First Class
3195,CA-2014-165428,2014-09-01,2014-09-04,First Class
3196,CA-2016-169026,2016-08-08,2016-08-13,Standard Class
3197,CA-2017-109750,2017-07-22,2017-07-28,Standard Class
3198,CA-2015-149384,2015-07-10,2015-07-10,Same Day
3199,CA-2014-131527,2014-12-01,2014-12-07,Standard Class
3200,CA-2017-164000,2017-12-18,2017-12-22,Standard Class
3201,CA-2014-164224,2014-05-18,2014-05-20,Second Class
3202,CA-2014-164224,2014-05-18,2014-05-20,Second Class
3203,CA-2014-158372,2014-11-10,2014-11-16,Standard Class
3204,CA-2014-158372,2014-11-10,2014-11-16,Standard Class
3205,CA-2014-158372,2014-11-10,2014-11-16,Standard Class
3206,CA-2014-158372,2014-11-10,2014-11-16,Standard Class
3207,CA-2014-158372,2014-11-10,2014-11-16,Standard Class
3208,CA-2014-158372,2014-11-10,2014-11-16,Standard Class
3209,CA-2016-108882,2016-01-09,2016-01-15,Standard Class
3210,CA-2016-108882,2016-01-09,2016-01-15,Standard Class
3211,US-2017-108245,2017-09-22,2017-09-27,Standard Class
3212,US-2017-108245,2017-09-22,2017-09-27,Standard Class
3213,CA-2014-142314,2014-12-23,2014-12-28,Standard Class
3214,CA-2016-132409,2016-05-26,2016-06-01,Standard Class
3215,CA-2016-132409,2016-05-26,2016-06-01,Standard Class
3216,CA-2017-150189,2017-07-08,2017-07-10,First Class
3217,CA-2014-114433,2014-05-13,2014-05-17,Standard Class
3218,CA-2017-104640,2017-11-10,2017-11-16,Standard Class
3219,CA-2017-104640,2017-11-10,2017-11-16,Standard Class
3220,US-2015-137008,2015-10-02,2015-10-08,Standard Class
3221,US-2015-137008,2015-10-02,2015-10-08,Standard Class
3222,US-2015-137008,2015-10-02,2015-10-08,Standard Class
3223,CA-2014-108189,2014-10-02,2014-10-05,First Class
3224,CA-2014-108189,2014-10-02,2014-10-05,First Class
3225,CA-2014-108189,2014-10-02,2014-10-05,First Class
3226,CA-2014-108189,2014-10-02,2014-10-05,First Class
3227,CA-2014-108189,2014-10-02,2014-10-05,First Class
3228,CA-2014-108189,2014-10-02,2014-10-05,First Class
3229,CA-2014-108189,2014-10-02,2014-10-05,First Class
3230,CA-2014-154641,2014-08-11,2014-08-16,Standard Class
3231,CA-2017-131625,2017-09-01,2017-09-05,Second Class
3232,US-2017-156356,2017-04-16,2017-04-22,Standard Class
3233,US-2017-156356,2017-04-16,2017-04-22,Standard Class
3234,US-2017-156356,2017-04-16,2017-04-22,Standard Class
3235,CA-2016-138933,2016-04-24,2016-04-27,First Class
3236,CA-2016-140746,2016-01-15,2016-01-15,Same Day
3237,CA-2016-146836,2016-05-02,2016-05-02,Same Day
3238,CA-2016-146836,2016-05-02,2016-05-02,Same Day
3239,US-2016-127971,2016-11-20,2016-11-27,Standard Class
3240,US-2016-127971,2016-11-20,2016-11-27,Standard Class
3241,US-2016-127971,2016-11-20,2016-11-27,Standard Class
3242,US-2016-140809,2016-02-01,2016-02-03,First Class
3243,CA-2017-114524,2017-03-31,2017-04-05,Second Class
3244,CA-2017-113355,2017-12-01,2017-12-05,Standard Class
3245,CA-2017-113355,2017-12-01,2017-12-05,Standard Class
3246,US-2017-140907,2017-12-10,2017-12-12,Second Class
3247,US-2017-140907,2017-12-10,2017-12-12,Second Class
3248,US-2017-140907,2017-12-10,2017-12-12,Second Class
3249,CA-2016-159730,2016-09-17,2016-09-21,Standard Class
3250,CA-2016-159730,2016-09-17,2016-09-21,Standard Class
3251,CA-2016-157868,2016-12-23,2016-12-29,Standard Class
3252,CA-2017-119389,2017-04-17,2017-04-19,First Class
3253,CA-2017-110373,2017-10-27,2017-10-30,Second Class
3254,CA-2017-110373,2017-10-27,2017-10-30,Second Class
3255,CA-2016-155474,2016-07-08,2016-07-14,Standard Class
3256,CA-2016-155474,2016-07-08,2016-07-14,Standard Class
3257,CA-2015-155453,2015-08-09,2015-08-14,Standard Class
3258,US-2016-161844,2016-12-09,2016-12-14,Second Class
3259,US-2016-161844,2016-12-09,2016-12-14,Second Class
3260,US-2016-162103,2016-11-13,2016-11-17,Standard Class
3261,CA-2014-151554,2014-11-14,2014-11-15,First Class
3262,CA-2014-140662,2014-11-17,2014-11-19,First Class
3263,CA-2014-140662,2014-11-17,2014-11-19,First Class
3264,CA-2014-140662,2014-11-17,2014-11-19,First Class
3265,CA-2016-122518,2016-03-04,2016-03-08,Second Class
3266,US-2014-126571,2014-10-11,2014-10-15,Standard Class
3267,US-2014-126571,2014-10-11,2014-10-15,Standard Class
3268,CA-2014-143840,2014-05-22,2014-05-29,Standard Class
3269,CA-2014-143840,2014-05-22,2014-05-29,Standard Class
3270,CA-2014-115980,2014-07-15,2014-07-19,Standard Class
3271,CA-2014-115980,2014-07-15,2014-07-19,Standard Class
3272,CA-2015-155145,2015-12-27,2015-12-29,Second Class
3273,CA-2015-146038,2015-02-09,2015-02-16,Standard Class
3274,CA-2017-133865,2017-05-08,2017-05-12,Standard Class
3275,CA-2017-116358,2017-11-02,2017-11-06,Standard Class
3276,CA-2017-116358,2017-11-02,2017-11-06,Standard Class
3277,CA-2014-102988,2014-04-05,2014-04-09,Second Class
3278,CA-2014-102988,2014-04-05,2014-04-09,Second Class
3279,CA-2014-102988,2014-04-05,2014-04-09,Second Class
3280,CA-2014-102988,2014-04-05,2014-04-09,Second Class
3281,CA-2014-102988,2014-04-05,2014-04-09,Second Class
3282,US-2014-117170,2014-09-17,2014-09-24,Standard Class
3283,US-2014-117170,2014-09-17,2014-09-24,Standard Class
3284,CA-2014-159478,2014-09-30,2014-10-06,Standard Class
3285,CA-2014-103702,2014-09-12,2014-09-17,Standard Class
3286,CA-2017-150525,2017-02-20,2017-02-25,Standard Class
3287,CA-2017-150525,2017-02-20,2017-02-25,Standard Class
3288,CA-2015-157770,2015-12-13,2015-12-15,First Class
3289,CA-2015-157770,2015-12-13,2015-12-15,First Class
3290,CA-2015-157770,2015-12-13,2015-12-15,First Class
3291,CA-2015-157770,2015-12-13,2015-12-15,First Class
3292,CA-2016-167290,2016-10-30,2016-11-04,Standard Class
3293,CA-2014-106264,2014-12-26,2014-12-30,Standard Class
3294,CA-2014-106264,2014-12-26,2014-12-30,Standard Class
3295,CA-2014-138023,2014-08-15,2014-08-18,First Class
3296,CA-2017-113418,2017-10-01,2017-10-03,First Class
3297,US-2015-110569,2015-05-23,2015-05-30,Standard Class
3298,US-2015-110569,2015-05-23,2015-05-30,Standard Class
3299,CA-2017-136308,2017-11-16,2017-11-16,Same Day
3300,US-2014-159926,2014-11-18,2014-11-22,Standard Class
3301,US-2014-159926,2014-11-18,2014-11-22,Standard Class
3302,US-2014-159926,2014-11-18,2014-11-22,Standard Class
3303,US-2014-159926,2014-11-18,2014-11-22,Standard Class
3304,US-2014-159926,2014-11-18,2014-11-22,Standard Class
3305,CA-2014-104738,2014-12-30,2015-01-01,Second Class
3306,CA-2014-104738,2014-12-30,2015-01-01,Second Class
3307,CA-2014-104738,2014-12-30,2015-01-01,Second Class
3308,CA-2014-104738,2014-12-30,2015-01-01,Second Class
3309,CA-2014-104738,2014-12-30,2015-01-01,Second Class
3310,CA-2015-144386,2015-11-05,2015-11-11,Standard Class
3311,CA-2016-111416,2016-09-17,2016-09-22,Standard Class
3312,CA-2016-162747,2016-03-20,2016-03-25,Second Class
3313,US-2014-133130,2014-09-27,2014-10-01,Standard Class
3314,US-2014-133130,2014-09-27,2014-10-01,Standard Class
3315,CA-2017-169978,2017-12-24,2017-12-28,Standard Class
3316,CA-2017-169978,2017-12-24,2017-12-28,Standard Class
3317,CA-2017-161739,2017-11-10,2017-11-15,Second Class
3318,CA-2015-165057,2015-09-11,2015-09-15,Standard Class
3319,CA-2015-165057,2015-09-11,2015-09-15,Standard Class
3320,CA-2014-134551,2014-12-20,2014-12-25,Standard Class
3321,CA-2014-134551,2014-12-20,2014-12-25,Standard Class
3322,CA-2014-134551,2014-12-20,2014-12-25,Standard Class
3323,CA-2015-120810,2015-07-23,2015-07-27,Standard Class
3324,CA-2015-120810,2015-07-23,2015-07-27,Standard Class
3325,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3326,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3327,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3328,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3329,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3330,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3331,CA-2014-165309,2014-11-11,2014-11-15,Standard Class
3332,CA-2017-122595,2017-12-14,2017-12-20,Standard Class
3333,CA-2017-122595,2017-12-14,2017-12-20,Standard Class
3334,CA-2017-122595,2017-12-14,2017-12-20,Standard Class
3335,US-2017-109253,2017-08-21,2017-08-22,First Class
3336,US-2017-109253,2017-08-21,2017-08-22,First Class
3337,US-2017-109253,2017-08-21,2017-08-22,First Class
3338,US-2017-109253,2017-08-21,2017-08-22,First Class
3339,US-2017-109253,2017-08-21,2017-08-22,First Class
3340,US-2017-109253,2017-08-21,2017-08-22,First Class
3341,US-2017-109253,2017-08-21,2017-08-22,First Class
3342,CA-2016-145982,2016-08-27,2016-09-01,Second Class
3343,CA-2016-145982,2016-08-27,2016-09-01,Second Class
3344,CA-2016-145982,2016-08-27,2016-09-01,Second Class
3345,CA-2016-145982,2016-08-27,2016-09-01,Second Class
3346,CA-2016-145982,2016-08-27,2016-09-01,Second Class
3347,CA-2016-145982,2016-08-27,2016-09-01,Second Class
3348,CA-2015-112014,2015-08-13,2015-08-20,Standard Class
3349,CA-2017-154732,2017-11-05,2017-11-07,First Class
3350,US-2016-157308,2016-08-17,2016-08-21,Standard Class
3351,CA-2016-147536,2016-12-26,2016-12-31,Standard Class
3352,US-2014-134733,2014-09-23,2014-09-28,Standard Class
3353,US-2014-134733,2014-09-23,2014-09-28,Standard Class
3354,US-2014-150434,2014-07-19,2014-07-24,Standard Class
3355,US-2014-150434,2014-07-19,2014-07-24,Standard Class
3356,US-2014-150434,2014-07-19,2014-07-24,Standard Class
3357,US-2014-150434,2014-07-19,2014-07-24,Standard Class
3358,CA-2017-100335,2017-09-07,2017-09-13,Standard Class
3359,CA-2016-139234,2016-05-06,2016-05-10,Standard Class
3360,CA-2016-139234,2016-05-06,2016-05-10,Standard Class
3361,US-2015-142020,2015-06-04,2015-06-08,Second Class
3362,US-2015-142020,2015-06-04,2015-06-08,Second Class
